箱No.,大袋No.,小袋No.,地区,X,Y,大分類,小分類,部位,左右,遺構,層位,報告書用層名,区分（以前〜人骨期〜以降）,取り上げNo.,重量(g),備考,部分,PML,PMH,計測日,備考2
魚-4,45,972,Ｃ,144,,硬骨魚綱,スズキ属,主鰓蓋骨,右,,貝⑨,貝26～38層,人骨期以前,,308.24,,,,,,
魚-4,45,972,Ｃ,144,,硬骨魚綱,コイ科,鰓蓋骨,不明,,貝⑨,貝26～38層,人骨期以前,,308.24,,,,,,
魚-4,45,972,Ｃ,144,,硬骨魚綱,コイ科,鰓蓋骨,不明,,貝⑨,貝26～38層,人骨期以前,,308.24,,,,,,
魚-4,45,972,Ｃ,144,,硬骨魚綱,スズキ属,主鰓蓋骨,不明,,貝⑨,貝26～38層,人骨期以前,,308.24,,,,,,
魚-4,45,972,Ｃ,144,,硬骨魚綱,スズキ属,主鰓蓋骨,不明,,貝⑨,貝26～38層,人骨期以前,,308.24,,,,,,
魚-4,45,972,Ｃ,144,,硬骨魚綱,クロダイ属,歯骨,左,,貝⑨,貝26～38層,人骨期以前,,308.24,,,,,,
魚-4,45,972,Ｃ,144,,硬骨魚綱,クロダイ属,歯骨,左,,貝⑨,貝26～38層,人骨期以前,,308.24,,,,,,
魚-4,45,972,Ｃ,144,,硬骨魚綱,クロダイ属,歯骨,左,,貝⑨,貝26～38層,人骨期以前,,308.24,,,,,,
魚-4,45,972,Ｃ,144,,硬骨魚綱,クロダイ属,角骨,左,,貝⑨,貝26～38層,人骨期以前,,308.24,,,,,,
魚-4,45,972,Ｃ,144,,硬骨魚綱,スズキ属,歯骨,左,,貝⑨,貝26～38層,人骨期以前,,308.24,,,,,,
魚-4,45,972,Ｃ,144,,硬骨魚綱,スズキ属,歯骨,左,,貝⑨,貝26～38層,人骨期以前,,308.24,,,,,,
魚-4,45,972,Ｃ,144,,硬骨魚綱,スズキ属,歯骨,左,,貝⑨,貝26～38層,人骨期以前,,308.24,,,,,,
魚-4,45,972,Ｃ,144,,硬骨魚綱,スズキ属,主鰓蓋骨,左,,貝⑨,貝26～38層,人骨期以前,,308.24,,,,,,
魚-4,45,972,Ｃ,144,,硬骨魚綱,スズキ属,主鰓蓋骨,左,,貝⑨,貝26～38層,人骨期以前,,308.24,,,,,,
魚-4,45,972,Ｃ,144,,硬骨魚綱,スズキ属,主鰓蓋骨,左,,貝⑨,貝26～38層,人骨期以前,,308.24,,,,,,
魚-4,45,972,Ｃ,144,,硬骨魚綱,スズキ属,主鰓蓋骨,左,,貝⑨,貝26～38層,人骨期以前,,308.24,,,,,,
魚-4,45,972,Ｃ,144,,硬骨魚綱,スズキ属,主鰓蓋骨,左,,貝⑨,貝26～38層,人骨期以前,,308.24,,,,,,
魚-4,45,972,Ｃ,144,,硬骨魚綱,スズキ属,主鰓蓋骨,左,,貝⑨,貝26～38層,人骨期以前,,308.24,,,,,,
魚-4,45,972,Ｃ,144,,硬骨魚綱,タイ科,主鰓蓋骨,左,,貝⑨,貝26～38層,人骨期以前,,308.24,,,,,,
魚-4,45,972,Ｃ,144,,硬骨魚綱,マダイ,角骨,左,,貝⑨,貝26～38層,人骨期以前,,308.24,,,,,,
魚-4,45,972,Ｃ,144,,硬骨魚綱,クロダイ属,前上顎骨,左,,貝⑨,貝26～38層,人骨期以前,,308.24,,,35.2 ,,2022/9/11,ほぼ完形
魚-4,45,972,Ｃ,144,,硬骨魚綱,クロダイ属,前上顎骨,左,,貝⑨,貝26～38層,人骨期以前,,308.24,,,31.7 ,,2022/9/11,
魚-4,45,972,Ｃ,144,,硬骨魚綱,クロダイ属,前上顎骨,左,,貝⑨,貝26～38層,人骨期以前,,308.24,,,28.0 ,29.0 ,2022/9/11,完形
魚-4,45,972,Ｃ,144,,硬骨魚綱,クロダイ属,前上顎骨,左,,貝⑨,貝26～38層,人骨期以前,,308.24,,,30.2 ,31.3 ,2022/9/11,完形
魚-4,45,972,Ｃ,144,,硬骨魚綱,クロダイ属,前上顎骨,左,,貝⑨,貝26～38層,人骨期以前,,308.24,,,,,2022/9/11,
魚-4,45,972,Ｃ,144,,硬骨魚綱,クロダイ属,前上顎骨,左,,貝⑨,貝26～38層,人骨期以前,,308.24,,,,,2022/9/11,
魚-4,45,972,Ｃ,144,,硬骨魚綱,不明,鰭棘,-,,貝⑨,貝26～38層,人骨期以前,,308.24,,棘条部,,,,
魚-4,45,972,Ｃ,144,,硬骨魚綱,不明,鰭棘,-,,貝⑨,貝26～38層,人骨期以前,,308.24,,棘条部,,,,
魚-4,45,972,Ｃ,144,,硬骨魚綱,不明,鰭棘,-,,貝⑨,貝26～38層,人骨期以前,,308.24,,担鰭骨,,,,
魚-4,45,973,Ｃ,144,,,,,,,貝28,貝28層,人骨期以前,,383.01,,,,,,
魚-4,45,974,Ｃ,144,,硬骨魚綱,クロダイ属,前上顎骨,右,,貝,貝39～38層,人骨期以前～人骨期,,53.97,,,,,2022/9/11,
魚-4,45,974,Ｃ,144,,硬骨魚綱,クロダイ属,角骨,右,,貝,貝39～38層,人骨期以前～人骨期,,53.97,,,,,,
魚-4,45,974,Ｃ,144,,硬骨魚綱,スズキ属,歯骨,右,,貝,貝39～38層,人骨期以前～人骨期,,53.97,,,,,,
魚-4,45,974,Ｃ,144,,硬骨魚綱,コイ科,鰓蓋骨,不明,,貝,貝39～38層,人骨期以前～人骨期,,53.97,,,,,,
魚-4,45,974,Ｃ,144,,硬骨魚綱,クロダイ属,前上顎骨,左,,貝,貝39～38層,人骨期以前～人骨期,,53.97,,,20.8 ,,2022/9/11,
魚-4,45,975,Ｃ,144,,,,,,ＳＫ17,,ＳＫ17（貝37層）,人骨期,,8.86,,,,,,
魚-4,45,976,Ｃ,144,,硬骨魚綱,スズキ属,主鰓蓋骨,右,34号人骨,,34号人骨（貝37層）,人骨期,,15.73,,,,,,
魚-4,45,976,Ｃ,144,,硬骨魚綱,スズキ属,主鰓蓋骨,右,34号人骨,,34号人骨（貝37層）,人骨期,,15.73,,,,,,
魚-4,46,977,Ｃ,145,,硬骨魚綱,クロダイ属,前上顎骨,右,,Ⅲ,Ⅱｂ～Ⅲａ層,人骨期以降,,229.75,,,,,2022/9/11,
魚-4,46,978,Ｃ,145,,,,,,,貝①,貝39～35層,人骨期,,30.37,,,,,,
魚-4,46,979,Ｃ,145,,硬骨魚綱,クロダイ属,歯骨,右,,貝③,貝３下Ａ～Ｃ層,人骨期,,352.66,,,,,,
魚-4,46,979,Ｃ,145,,硬骨魚綱,フナ属,下鰓蓋骨,右,,貝③,貝３下Ａ～Ｃ層,人骨期,,352.66,,,,,,
魚-4,46,979,Ｃ,145,,硬骨魚綱,クロダイ属,歯骨,左,,貝③,貝３下Ａ～Ｃ層,人骨期,,352.66,,,,,,
魚-4,46,979,Ｃ,145,,硬骨魚綱,クロダイ属,歯骨,左,,貝③,貝３下Ａ～Ｃ層,人骨期,,352.66,,,,,,
魚-4,46,979,Ｃ,145,,硬骨魚綱,スズキ属,歯骨,左,,貝③,貝３下Ａ～Ｃ層,人骨期,,352.66,,,,,,
魚-4,46,979,Ｃ,145,,硬骨魚綱,スズキ属,角骨,左,,貝③,貝３下Ａ～Ｃ層,人骨期,,352.66,,,,,,
魚-4,46,979,Ｃ,145,,硬骨魚綱,クロダイ属,前上顎骨,左,,貝③,貝３下Ａ～Ｃ層,人骨期,,352.66,,,30.6 ,,2023/2/26,
魚-4,46,979,Ｃ,145,,硬骨魚綱,スズキ属,副蝶形骨,中,,貝③,貝３下Ａ～Ｃ層,人骨期,,352.66,,,,,,
魚-4,46,979,Ｃ,145,,硬骨魚綱,タイ科,鰭棘,-,,貝③,貝３下Ａ～Ｃ層,人骨期,,352.66,,棘条部,,,,
魚-4,46,979,Ｃ,145,,硬骨魚綱,不明,鰭棘,-,,貝③,貝３下Ａ～Ｃ層,人骨期,,352.66,,担鰭骨,,,,
魚-4,46,980,Ｃ,145,,硬骨魚綱,クロダイ属,歯骨,左,,貝⑦,貝３上～７層,人骨期,,2.02,,,,,,
魚-4,46,980,Ｃ,145,,硬骨魚綱,不明,椎骨,中,,貝⑦,貝３上～７層,人骨期,,2.02,,尾椎,,,,
魚-4,46,981,Ｃ,145,,硬骨魚綱,クロダイ属,前上顎骨,右,,貝⑨,貝26～38層,人骨期以前,,180.17,,,32.4 ,,2022/9/11,ほぼ完形
魚-4,46,981,Ｃ,145,,硬骨魚綱,クロダイ属,前上顎骨,右,,貝⑨,貝26～38層,人骨期以前,,180.17,,,35.0 ,,2022/9/11,
魚-4,46,981,Ｃ,145,,硬骨魚綱,クロダイ属,歯骨,右,,貝⑨,貝26～38層,人骨期以前,,180.17,,,,,,
魚-4,46,981,Ｃ,145,,硬骨魚綱,スズキ属,歯骨,右,,貝⑨,貝26～38層,人骨期以前,,180.17,,,,,,
魚-4,46,981,Ｃ,145,,硬骨魚綱,スズキ属,擬鎖骨,右,,貝⑨,貝26～38層,人骨期以前,,180.17,,,,,,
魚-4,46,981,Ｃ,145,,硬骨魚綱,マダイ,前鰓蓋骨,右,,貝⑨,貝26～38層,人骨期以前,,180.17,,,,,,
魚-4,46,981,Ｃ,145,,硬骨魚綱,スズキ属,主鰓蓋骨,不明,,貝⑨,貝26～38層,人骨期以前,,180.17,,,,,,
魚-4,46,981,Ｃ,145,,硬骨魚綱,スズキ属,主鰓蓋骨,不明,,貝⑨,貝26～38層,人骨期以前,,180.17,,,,,,
魚-4,46,981,Ｃ,145,,硬骨魚綱,スズキ属,主鰓蓋骨,不明,,貝⑨,貝26～38層,人骨期以前,,180.17,,,,,,
魚-4,46,981,Ｃ,145,,硬骨魚綱,スズキ属,主鰓蓋骨,不明,,貝⑨,貝26～38層,人骨期以前,,180.17,,,,,,
魚-4,46,981,Ｃ,145,,硬骨魚綱,スズキ属,歯骨,左,,貝⑨,貝26～38層,人骨期以前,,180.17,,,,,,
魚-4,46,981,Ｃ,145,,硬骨魚綱,スズキ属,主鰓蓋骨,左,,貝⑨,貝26～38層,人骨期以前,,180.17,,,,,,
魚-4,46,981,Ｃ,145,,硬骨魚綱,スズキ属,主鰓蓋骨,左,,貝⑨,貝26～38層,人骨期以前,,180.17,,,,,,
魚-4,46,981,Ｃ,145,,硬骨魚綱,スズキ属,主鰓蓋骨,左,,貝⑨,貝26～38層,人骨期以前,,180.17,,,,,,
魚-4,46,981,Ｃ,145,,硬骨魚綱,タイ科,歯骨,左,,貝⑨,貝26～38層,人骨期以前,,180.17,,,,,,
魚-4,46,981,Ｃ,145,,硬骨魚綱,タイ科,歯骨,左,,貝⑨,貝26～38層,人骨期以前,,180.17,,,,,,
魚-4,46,981,Ｃ,145,,硬骨魚綱,不明,口蓋骨,左,,貝⑨,貝26～38層,人骨期以前,,180.17,,,,,,
魚-4,46,981,Ｃ,145,,硬骨魚綱,マダイ,口蓋骨,左,,貝⑨,貝26～38層,人骨期以前,,180.17,,,,,,
魚-4,46,981,Ｃ,145,,硬骨魚綱,クロダイ属,前上顎骨,左,,貝⑨,貝26～38層,人骨期以前,,180.17,,,36.9 ,,2022/9/11,ほぼ完形
魚-4,46,981,Ｃ,145,,硬骨魚綱,不明,鰭棘,-,,貝⑨,貝26～38層,人骨期以前,,180.17,,棘条部,,,,
魚-4,46,981,Ｃ,145,,硬骨魚綱,不明,鰭棘,-,,貝⑨,貝26～38層,人骨期以前,,180.17,,棘条部,,,,
魚-4,46,982,Ｃ,145,,,,,,,貝26,貝26層,人骨期以前,,5.87,,,,,,
魚-4,46,983,Ｃ,145,,硬骨魚綱,クロダイ属,方骨,右,,貝,貝39～38層,人骨期以前～人骨期,,294.75,,,,,,
魚-4,46,983,Ｃ,145,,硬骨魚綱,スズキ属,前上顎骨,右,,貝,貝39～38層,人骨期以前～人骨期,,294.75,,,,,,
魚-4,46,983,Ｃ,145,,硬骨魚綱,スズキ属,主上顎骨,右,,貝,貝39～38層,人骨期以前～人骨期,,294.75,,,,,,
魚-4,46,983,Ｃ,145,,硬骨魚綱,フナ属,主鰓蓋骨,右,,貝,貝39～38層,人骨期以前～人骨期,,294.75,,,,,,
魚-4,46,983,Ｃ,145,,硬骨魚綱,不明,角骨,右,,貝,貝39～38層,人骨期以前～人骨期,,294.75,,,,,,
魚-4,46,983,Ｃ,145,,硬骨魚綱,スズキ属,主鰓蓋骨,不明,,貝,貝39～38層,人骨期以前～人骨期,,294.75,,,,,,
魚-4,46,983,Ｃ,145,,硬骨魚綱,クロダイ属,歯骨,左,,貝,貝39～38層,人骨期以前～人骨期,,294.75,,,,,,
魚-4,46,983,Ｃ,145,,硬骨魚綱,クロダイ属,歯骨,左,,貝,貝39～38層,人骨期以前～人骨期,,294.75,,,,,,
魚-4,46,983,Ｃ,145,,硬骨魚綱,コイ科,角骨,左,,貝,貝39～38層,人骨期以前～人骨期,,294.75,,,,,,
魚-4,46,983,Ｃ,145,,硬骨魚綱,スズキ属,歯骨,左,,貝,貝39～38層,人骨期以前～人骨期,,294.75,,,,,,
魚-4,46,983,Ｃ,145,,硬骨魚綱,ヒラメ,椎骨,中,,貝,貝39～38層,人骨期以前～人骨期,,294.75,,尾椎,,,,
魚-4,46,983,Ｃ,145,,硬骨魚綱,不明,椎骨,中,,貝,貝39～38層,人骨期以前～人骨期,,294.75,,,,,,
魚-4,46,983,Ｃ,145,,硬骨魚綱,マダイ,前頭骨,中,,貝,貝39～38層,人骨期以前～人骨期,,294.75,,,,,,
魚-4,46,983,Ｃ,145,,硬骨魚綱,マダイ,前頭骨,中,,貝,貝39～38層,人骨期以前～人骨期,,294.75,,,,,,
魚-4,46,983,Ｃ,145,,硬骨魚綱,不明,鰭棘,-,,貝,貝39～38層,人骨期以前～人骨期,,294.75,,棘条部,,,,
魚-4,46,983,Ｃ,145,,硬骨魚綱,不明,鰭棘,-,,貝,貝39～38層,人骨期以前～人骨期,,294.75,,棘条部,,,,
魚-4,46,983,Ｃ,145,,硬骨魚綱,不明,鰭棘,-,,貝,貝39～38層,人骨期以前～人骨期,,294.75,,棘条部,,,,
魚-4,46,983,Ｃ,145,,硬骨魚綱,不明,鰭棘,-,,貝,貝39～38層,人骨期以前～人骨期,,294.75,,棘条部,,,,
魚-4,46,983,Ｃ,145,,硬骨魚綱,不明,鰭棘,-,,貝,貝39～38層,人骨期以前～人骨期,,294.75,,棘条部,,,,
魚-4,46,983,Ｃ,145,,硬骨魚綱,不明,鰭棘,-,,貝,貝39～38層,人骨期以前～人骨期,,294.75,,棘条部,,,,
魚-4,46,983,Ｃ,145,,硬骨魚綱,不明,鰭棘,-,,貝,貝39～38層,人骨期以前～人骨期,,294.75,,棘条部,,,,
魚-4,46,983,Ｃ,145,,硬骨魚綱,不明,鰭棘,-,,貝,貝39～38層,人骨期以前～人骨期,,294.75,,棘条部,,,,
魚-4,46,983,Ｃ,145,,硬骨魚綱,不明,鰭棘,-,,貝,貝39～38層,人骨期以前～人骨期,,294.75,,棘条部,,,,
魚-4,46,983,Ｃ,145,,硬骨魚綱,不明,鰭棘,-,,貝,貝39～38層,人骨期以前～人骨期,,294.75,,担鰭骨,,,,
魚-4,46,983,Ｃ,145,,硬骨魚綱,不明,鰭棘,-,,貝,貝39～38層,人骨期以前～人骨期,,294.75,,担鰭骨,,,,
魚-4,46,983,Ｃ,145,,硬骨魚綱,不明,不明,,,貝,貝39～38層,人骨期以前～人骨期,,294.75,,,,,,
魚-4,46,983,Ｃ,145,,硬骨魚綱,不明,不明,,,貝,貝39～38層,人骨期以前～人骨期,,294.75,,,,,,
魚-4,46,983,Ｃ,145,,硬骨魚綱,不明,不明,,,貝,貝39～38層,人骨期以前～人骨期,,294.75,,,,,,
魚-4,46,984,Ｃ,145,,硬骨魚綱,スズキ属,主鰓蓋骨,右,,Ⅲｃ,Ⅲｂ層,人骨期以前,,259.88,,,,,,
魚-4,46,984,Ｃ,145,,硬骨魚綱,コイ,主鰓蓋骨,左,,Ⅲｃ,Ⅲｂ層,人骨期以前,,259.88,,,,,,
魚-4,46,984,Ｃ,145,,硬骨魚綱,スズキ属,主鰓蓋骨,左,,Ⅲｃ,Ⅲｂ層,人骨期以前,,259.88,,,,,,
魚-4,46,984,Ｃ,145,,硬骨魚綱,スズキ属,主鰓蓋骨,左,,Ⅲｃ,Ⅲｂ層,人骨期以前,,259.88,,,,,,
魚-4,46,984,Ｃ,145,,硬骨魚綱,フナ属,主鰓蓋骨,左,,Ⅲｃ,Ⅲｂ層,人骨期以前,,259.88,,,,,,
魚-4,46,985,Ｃ,145,,,,,,７号犬骨,,７号犬骨（貝３下Ａ層）,人骨期,,24.21,,,,,,
魚-4,46,986,Ｃ,145～150,,硬骨魚綱,クロダイ属,前上顎骨,右,,貝,貝39～38層,人骨期以前～人骨期,,71.18,,,25.0 ,25.7 ,2022/9/11,完形
魚-4,46,986,Ｃ,145～150,,硬骨魚綱,スズキ属,歯骨,右,,貝,貝39～38層,人骨期以前～人骨期,,71.18,,,,,,
魚-4,46,986,Ｃ,145～150,,硬骨魚綱,スズキ属,主鰓蓋骨,右,,貝,貝39～38層,人骨期以前～人骨期,,71.18,,,,,,
魚-4,46,986,Ｃ,145～150,,硬骨魚綱,スズキ属,方骨,左,,貝,貝39～38層,人骨期以前～人骨期,,71.18,,,,,,
魚-4,46,986,Ｃ,145～150,,硬骨魚綱,不明,鰭棘,-,,貝,貝39～38層,人骨期以前～人骨期,,71.18,,棘条部,,,,
魚-4,46,986,Ｃ,145～150,,硬骨魚綱,不明,鰭棘,-,,貝,貝39～38層,人骨期以前～人骨期,,71.18,,棘条部,,,,
魚-4,46,986,Ｃ,145～150,,硬骨魚綱,不明,鰭棘,-,,貝,貝39～38層,人骨期以前～人骨期,,71.18,,棘条部,,,,
魚-4,46,986,Ｃ,145～150,,硬骨魚綱,不明,鰭棘,-,,貝,貝39～38層,人骨期以前～人骨期,,71.18,,担鰭骨,,,,
魚-4,46,987,Ｃ,145～150,,,,,,,貝,貝39～38層,人骨期以前～人骨期,9,37.92,,,,,,
魚-4,46,988,Ｃ,145～445,,硬骨魚綱,不明,不明,,,なし,層位不明,層位不明,,1.09,,,,,,
魚-4,46,989,Ｃ,145～445,,硬骨魚綱,クロダイ属,歯骨,左,,貝,貝39～38層,人骨期以前～人骨期,,47.45,,,,,,
魚-4,46,990,Ｃ,146,,硬骨魚綱,クロダイ属,前上顎骨,右,,排水溝,層位不明,層位不明,,103.44,,,25.9 ,27.3 ,2022/9/11,完形
魚-4,46,990,Ｃ,146,,硬骨魚綱,クロダイ属,歯骨,左,,排水溝,層位不明,層位不明,,103.44,,,,,,
魚-4,46,990,Ｃ,146,,硬骨魚綱,スズキ属,歯骨,左,,排水溝,層位不明,層位不明,,103.44,,,,,,
魚-4,46,990,Ｃ,146,,硬骨魚綱,スズキ属,主鰓蓋骨,左,,排水溝,層位不明,層位不明,,103.44,,,,,,
魚-4,46,990,Ｃ,146,,硬骨魚綱,マダイ,上後頭骨,中,,排水溝,層位不明,層位不明,,103.44,,,,,,
魚-4,46,990,Ｃ,146,,硬骨魚綱,不明,鰭棘,-,,排水溝,層位不明,層位不明,,103.44,,担鰭骨,,,,
魚-4,46,991,Ｃ,146,,硬骨魚綱,スズキ属,主鰓蓋骨,不明,,Ⅲ,Ⅱｂ～Ⅲａ層,人骨期以降,,352.63,,,,,,
魚-4,46,991,Ｃ,146,,硬骨魚綱,スズキ属,主鰓蓋骨,不明,,Ⅲ,Ⅱｂ～Ⅲａ層,人骨期以降,,352.63,,,,,,
魚-4,46,991,Ｃ,146,,硬骨魚綱,クロダイ属,前上顎骨,左,,Ⅲ,Ⅱｂ～Ⅲａ層,人骨期以降,,352.63,,,20.9 ,,2022/9/11,
魚-4,46,991,Ｃ,146,,軟骨魚綱,エイ・サメ類,椎骨,中,,Ⅲ,Ⅱｂ～Ⅲａ層,人骨期以降,,352.63,,,,,,
魚-4,46,991,Ｃ,146,,硬骨魚綱,不明,鰭棘,-,,Ⅲ,Ⅱｂ～Ⅲａ層,人骨期以降,,352.63,,棘条部,,,,
魚-4,46,991,Ｃ,146,,硬骨魚綱,不明,鰭棘,-,,Ⅲ,Ⅱｂ～Ⅲａ層,人骨期以降,,352.63,,棘条部,,,,
魚-4,46,992,Ｃ,146,,硬骨魚綱,チダイ,主上顎骨,右,,貝①,貝39～35層,人骨期,,121.23,,,,,,
魚-4,46,992,Ｃ,146,,硬骨魚綱,不明,前鰓蓋骨,不明,,貝①,貝39～35層,人骨期,,121.23,,,,,,
魚-4,46,992,Ｃ,146,,硬骨魚綱,マダイ,前上顎骨,左,,貝①,貝39～35層,人骨期,,121.23,,,,,,
魚-4,46,992,Ｃ,146,,硬骨魚綱,フグ科,前上顎骨,左,,貝①,貝39～35層,人骨期,,121.23,,,,,,
魚-4,46,992,Ｃ,146,,硬骨魚綱,クロダイ属,前上顎骨,左,,貝①,貝39～35層,人骨期,,121.23,,,,,2022/9/11,
魚-4,46,992,Ｃ,146,,軟骨魚綱,エイ・サメ類,椎骨,中,,貝①,貝39～35層,人骨期,,121.23,,,,,,
魚-4,46,992,Ｃ,146,,硬骨魚綱,不明,鰭棘,-,,貝①,貝39～35層,人骨期,,121.23,,担鰭骨,,,,
魚-4,46,993,Ｃ,146,,硬骨魚綱,クロダイ属,前上顎骨,右,,貝③,貝３下Ａ～Ｃ層,人骨期,,403.62,,,24.4 ,25.5 ,2022/9/11,完形
魚-4,46,993,Ｃ,146,,硬骨魚綱,クロダイ属,前上顎骨,右,,貝③,貝３下Ａ～Ｃ層,人骨期,,403.62,,,,,2022/9/11,
魚-4,46,993,Ｃ,146,,硬骨魚綱,クロダイ属,前上顎骨,右,,貝③,貝３下Ａ～Ｃ層,人骨期,,403.62,,,,,2022/9/11,
魚-4,46,993,Ｃ,146,,硬骨魚綱,クロダイ属,前上顎骨,右,,貝③,貝３下Ａ～Ｃ層,人骨期,,403.62,,,,,2022/9/11,
魚-4,46,993,Ｃ,146,,硬骨魚綱,クロダイ属,前上顎骨,右,,貝③,貝３下Ａ～Ｃ層,人骨期,,403.62,,,,,2022/9/11,
魚-4,46,993,Ｃ,146,,硬骨魚綱,クロダイ属,前上顎骨,右,,貝③,貝３下Ａ～Ｃ層,人骨期,,403.62,,,,,2022/9/11,
魚-4,46,993,Ｃ,146,,硬骨魚綱,クロダイ属,前上顎骨,右,,貝③,貝３下Ａ～Ｃ層,人骨期,,403.62,,,,,2022/9/11,
魚-4,46,993,Ｃ,146,,硬骨魚綱,クロダイ属,主上顎骨,右,,貝③,貝３下Ａ～Ｃ層,人骨期,,403.62,,,,,,
魚-4,46,993,Ｃ,146,,硬骨魚綱,クロダイ属,主上顎骨,右,,貝③,貝３下Ａ～Ｃ層,人骨期,,403.62,,,,,,
魚-4,46,993,Ｃ,146,,硬骨魚綱,クロダイ属,歯骨,右,,貝③,貝３下Ａ～Ｃ層,人骨期,,403.62,,,,,,
魚-4,46,993,Ｃ,146,,硬骨魚綱,クロダイ属,歯骨,右,,貝③,貝３下Ａ～Ｃ層,人骨期,,403.62,,,,,,
魚-4,46,993,Ｃ,146,,硬骨魚綱,スズキ属,前上顎骨,右,,貝③,貝３下Ａ～Ｃ層,人骨期,,403.62,,,,,,
魚-4,46,993,Ｃ,146,,硬骨魚綱,スズキ属,前上顎骨,右,,貝③,貝３下Ａ～Ｃ層,人骨期,,403.62,,,,,,
魚-4,46,993,Ｃ,146,,硬骨魚綱,スズキ属,主上顎骨,右,,貝③,貝３下Ａ～Ｃ層,人骨期,,403.62,,,,,,
魚-4,46,993,Ｃ,146,,硬骨魚綱,スズキ属,主鰓蓋骨,右,,貝③,貝３下Ａ～Ｃ層,人骨期,,403.62,,,,,,
魚-4,46,993,Ｃ,146,,硬骨魚綱,スズキ属,主鰓蓋骨,右,,貝③,貝３下Ａ～Ｃ層,人骨期,,403.62,,,,,,
魚-4,46,993,Ｃ,146,,硬骨魚綱,スズキ属,主鰓蓋骨,右,,貝③,貝３下Ａ～Ｃ層,人骨期,,403.62,,,,,,
魚-4,46,993,Ｃ,146,,硬骨魚綱,スズキ属,主鰓蓋骨,右,,貝③,貝３下Ａ～Ｃ層,人骨期,,403.62,,,,,,
魚-4,46,993,Ｃ,146,,硬骨魚綱,タイ科,歯骨,右,,貝③,貝３下Ａ～Ｃ層,人骨期,,403.62,,,,,,
魚-4,46,993,Ｃ,146,,硬骨魚綱,タイ科,歯骨,右,,貝③,貝３下Ａ～Ｃ層,人骨期,,403.62,,,,,,
魚-4,46,993,Ｃ,146,,硬骨魚綱,マダイ,主上顎骨,右,,貝③,貝３下Ａ～Ｃ層,人骨期,,403.62,,,,,,
魚-4,46,993,Ｃ,146,,硬骨魚綱,マダイ,主上顎骨,右,,貝③,貝３下Ａ～Ｃ層,人骨期,,403.62,,,,,,
魚-4,46,993,Ｃ,146,,硬骨魚綱,マダイ,歯骨,右,,貝③,貝３下Ａ～Ｃ層,人骨期,,403.62,,,,,,
魚-4,46,993,Ｃ,146,,硬骨魚綱,マダイ,角骨,右,,貝③,貝３下Ａ～Ｃ層,人骨期,,403.62,,,,,,
魚-4,46,993,Ｃ,146,,硬骨魚綱,マダイ,方骨,右,,貝③,貝３下Ａ～Ｃ層,人骨期,,403.62,,,,,,
魚-4,46,993,Ｃ,146,,硬骨魚綱,不明,歯骨,不明,,貝③,貝３下Ａ～Ｃ層,人骨期,,403.62,,,,,,
魚-4,46,993,Ｃ,146,,硬骨魚綱,クロダイ属,歯骨,左,,貝③,貝３下Ａ～Ｃ層,人骨期,,403.62,,,,,,
魚-4,46,993,Ｃ,146,,硬骨魚綱,クロダイ属,歯骨,左,,貝③,貝３下Ａ～Ｃ層,人骨期,,403.62,,,,,,
魚-4,46,993,Ｃ,146,,硬骨魚綱,コイ科,主鰓蓋骨,左,,貝③,貝３下Ａ～Ｃ層,人骨期,,403.62,,,,,,
魚-4,46,993,Ｃ,146,,硬骨魚綱,コチ科,角骨,左,,貝③,貝３下Ａ～Ｃ層,人骨期,,403.62,,,,,,
魚-4,46,993,Ｃ,146,,硬骨魚綱,スズキ属,主上顎骨,左,,貝③,貝３下Ａ～Ｃ層,人骨期,,403.62,,,,,,
魚-4,46,993,Ｃ,146,,硬骨魚綱,スズキ属,主鰓蓋骨,左,,貝③,貝３下Ａ～Ｃ層,人骨期,,403.62,,,,,,
魚-4,46,993,Ｃ,146,,硬骨魚綱,スズキ属,主鰓蓋骨,左,,貝③,貝３下Ａ～Ｃ層,人骨期,,403.62,,,,,,
魚-4,46,993,Ｃ,146,,硬骨魚綱,スズキ属,主鰓蓋骨,左,,貝③,貝３下Ａ～Ｃ層,人骨期,,403.62,,,,,,
魚-4,46,993,Ｃ,146,,硬骨魚綱,スズキ属,主鰓蓋骨,左,,貝③,貝３下Ａ～Ｃ層,人骨期,,403.62,,,,,,
魚-4,46,993,Ｃ,146,,硬骨魚綱,スズキ属,主鰓蓋骨,左,,貝③,貝３下Ａ～Ｃ層,人骨期,,403.62,,,,,,
魚-4,46,993,Ｃ,146,,硬骨魚綱,スズキ属,上擬鎖骨,左,,貝③,貝３下Ａ～Ｃ層,人骨期,,403.62,,,,,,
魚-4,46,993,Ｃ,146,,硬骨魚綱,スズキ属,擬鎖骨,左,,貝③,貝３下Ａ～Ｃ層,人骨期,,403.62,,,,,,
魚-4,46,993,Ｃ,146,,硬骨魚綱,不明,角骨,左,,貝③,貝３下Ａ～Ｃ層,人骨期,,403.62,,,,,,
魚-4,46,993,Ｃ,146,,硬骨魚綱,マダイ,歯骨,左,,貝③,貝３下Ａ～Ｃ層,人骨期,,403.62,,,,,,
魚-4,46,993,Ｃ,146,,硬骨魚綱,マダイ,方骨,左,,貝③,貝３下Ａ～Ｃ層,人骨期,,403.62,,,,,,
